job_ref,region_code,region_name,patch_code,primary_channel,meter_type,job_type,status,requested_date,contact_date,booked_date,completed_date,engineer_id,contacts_count,abandoned_contacts,avg_handle_mins,cancellation_reason,abort_reason,revenue_gbp,cost_gbp,is_forecast
IMSERV-2025-0080350,SE,South East,SE-P2,Web,SMETS2,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-08,2025-12-25,ENG-SE-050,3,0,10.61,,,120.0,65.0,0
IMSERV-2025-0080351,SE,South East,SE-P7,IVR,SMETS2,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-19,2025-12-25,ENG-SE-007,1,0,12.29,,,120.0,65.0,0
IMSERV-2025-0080352,SW,South West,SW-P1,SMS,SMETS2,NEW_INSTALL,Aborted,2025-12-25,2025-12-25,2025-12-20,,ENG-SW-001,5,0,10.52,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080353,SW,South West,SW-P3,App,SMETS2_GAS,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-13,2025-12-25,ENG-SW-003,1,0,12.46,,,120.0,65.0,0
IMSERV-2025-0080354,SW,South West,SW-P1,Phone,SMETS2,EXCHANGE,Booked,2025-12-25,2025-12-25,2025-12-12,,ENG-SW-005,3,0,5.45,,,0.0,0.0,0
IMSERV-2025-0080355,SW,South West,SW-P4,Phone,SMETS1,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-10,2025-12-25,ENG-SW-008,5,0,11.37,,,185.0,95.0,0
IMSERV-2025-0080356,SW,South West,SW-P1,Web,SMETS1,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-17,2025-12-25,ENG-SW-009,1,0,6.18,,,185.0,95.0,0
IMSERV-2025-0080357,SW,South West,SW-P2,App,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-12,2025-12-25,ENG-SW-002,4,0,8.3,,,165.0,82.0,0
IMSERV-2025-0080358,SW,South West,SW-P2,Web,SMETS2_GAS,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-17,2025-12-25,ENG-SW-006,1,0,8.89,,,120.0,65.0,0
IMSERV-2025-0080359,SW,South West,SW-P2,Web,SMETS2_GAS,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-20,2025-12-25,ENG-SW-010,4,0,10.51,,,120.0,65.0,0
IMSERV-2025-0080360,SW,South West,SW-P1,Phone,SMETS1,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-11,2025-12-25,ENG-SW-013,4,0,10.71,,,165.0,82.0,0
IMSERV-2025-0080361,SW,South West,SW-P4,App,SMETS1,NEW_INSTALL,Booked,2025-12-25,2025-12-25,2025-12-19,,ENG-SW-016,5,0,8.19,,,0.0,0.0,0
IMSERV-2025-0080362,SW,South West,SW-P2,Phone,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-10,2025-12-25,ENG-SW-014,3,0,7.5,,,185.0,95.0,0
IMSERV-2025-0080363,SW,South West,SW-P1,Phone,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-18,2025-12-25,ENG-SW-017,4,1,5.98,,,165.0,82.0,0
IMSERV-2025-0080364,WAL,Wales,WAL-P1,IVR,SMETS1,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-14,2025-12-25,ENG-WAL-004,2,0,10.48,,,120.0,65.0,0
IMSERV-2025-0080365,WAL,Wales,WAL-P3,App,IHD,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-14,2025-12-25,ENG-WAL-006,4,0,8.18,,,120.0,65.0,0
IMSERV-2025-0080366,WAL,Wales,WAL-P2,IVR,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-06,2025-12-25,ENG-WAL-005,5,0,5.98,,,165.0,82.0,0
IMSERV-2025-0080367,WAL,Wales,WAL-P3,Agent Callback,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-05,2025-12-25,ENG-WAL-012,4,0,10.35,,,165.0,82.0,0
IMSERV-2025-0080368,WAL,Wales,WAL-P2,IVR,SMETS1,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-18,2025-12-25,ENG-WAL-011,2,0,8.77,,,165.0,82.0,0
IMSERV-2025-0080369,WAL,Wales,WAL-P3,Web,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-05,2025-12-25,ENG-WAL-015,1,0,8.35,,,185.0,95.0,0
IMSERV-2025-0080370,WAL,Wales,WAL-P1,Phone,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-16,2025-12-25,ENG-WAL-007,5,0,4.52,,,185.0,95.0,0
IMSERV-2025-0080371,WAL,Wales,WAL-P1,App,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-14,2025-12-25,ENG-WAL-013,4,1,11.29,,,185.0,95.0,0
IMSERV-2025-0080372,WAL,Wales,WAL-P3,Web,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-15,2025-12-25,ENG-WAL-018,1,0,6.85,,,165.0,82.0,0
IMSERV-2025-0080373,WAL,Wales,WAL-P3,Phone,SMETS1,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-12,2025-12-25,ENG-WAL-006,3,1,8.49,,,165.0,82.0,0
IMSERV-2025-0080374,WAL,Wales,WAL-P2,Web,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-07,2025-12-25,ENG-WAL-014,1,0,7.99,,,185.0,95.0,0
IMSERV-2025-0080375,SCO,Scotland,SCO-P1,App,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-19,2025-12-25,ENG-SCO-001,3,0,9.7,,,185.0,95.0,0
IMSERV-2025-0080376,SCO,Scotland,SCO-P3,Phone,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-13,2025-12-25,ENG-SCO-003,3,0,9.63,,,165.0,82.0,0
IMSERV-2025-0080377,SCO,Scotland,SCO-P4,Phone,IHD,REPAIR,Aborted,2025-12-25,2025-12-25,2025-12-09,,ENG-SCO-004,3,0,11.03,,No access,0.0,38.0,0
IMSERV-2025-0080378,SCO,Scotland,SCO-P2,Phone,SMETS1,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-10,2025-12-25,ENG-SCO-002,2,0,4.9,,,120.0,65.0,0
IMSERV-2025-0080379,SCO,Scotland,SCO-P4,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-18,2025-12-25,ENG-SCO-008,3,0,9.86,,,165.0,82.0,0
IMSERV-2025-0080380,SCO,Scotland,SCO-P4,Phone,SMETS2,REMOVAL,Aborted,2025-12-25,2025-12-25,2025-12-07,,ENG-SCO-016,4,0,6.71,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080381,SCO,Scotland,SCO-P1,App,SMETS2,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-09,2025-12-25,ENG-SCO-005,4,0,5.57,,,120.0,65.0,0
IMSERV-2025-0080382,SCO,Scotland,SCO-P3,Phone,SMETS1,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-13,2025-12-25,ENG-SCO-007,3,0,7.1,,,185.0,95.0,0
IMSERV-2025-0080383,SCO,Scotland,SCO-P3,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-09,2025-12-25,ENG-SCO-011,4,0,9.09,,,185.0,95.0,0
IMSERV-2025-0080384,SCO,Scotland,SCO-P1,Web,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-06,2025-12-25,ENG-SCO-021,4,0,10.27,,,185.0,95.0,0
IMSERV-2025-0080385,SCO,Scotland,SCO-P2,IVR,IHD,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-16,2025-12-25,ENG-SCO-006,5,0,5.04,,,185.0,95.0,0
IMSERV-2025-0080386,SCO,Scotland,SCO-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-15,2025-12-25,ENG-SCO-025,3,0,10.63,,,165.0,82.0,0
IMSERV-2025-0080387,SCO,Scotland,SCO-P2,Phone,SMETS2,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-14,2025-12-25,ENG-SCO-010,2,0,7.51,,,120.0,65.0,0
IMSERV-2025-0080388,SCO,Scotland,SCO-P3,App,IHD,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-17,2025-12-25,ENG-SCO-023,3,0,8.29,,,185.0,95.0,0
IMSERV-2025-0080389,SCO,Scotland,SCO-P1,App,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-20,2025-12-25,ENG-SCO-001,2,0,12.17,,,165.0,82.0,0
IMSERV-2025-0080390,YRK,Yorkshire,YRK-P3,Phone,IHD,REMOVAL,Completed,2025-12-25,2025-12-25,2025-12-17,2025-12-25,ENG-YRK-003,4,0,11.44,,,90.0,48.0,0
IMSERV-2025-0080391,YRK,Yorkshire,YRK-P5,App,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-07,2025-12-25,ENG-YRK-005,3,1,9.88,,,165.0,82.0,0
IMSERV-2025-0080392,YRK,Yorkshire,YRK-P3,IVR,SMETS1,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-06,2025-12-25,ENG-YRK-008,5,0,8.21,,,120.0,65.0,0
IMSERV-2025-0080393,YRK,Yorkshire,YRK-P2,Web,SMETS2,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-09,2025-12-25,ENG-YRK-002,2,0,7.27,,,165.0,82.0,0
IMSERV-2025-0080394,YRK,Yorkshire,YRK-P3,Web,SMETS2,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-12,2025-12-25,ENG-YRK-013,1,0,10.79,,,185.0,95.0,0
IMSERV-2025-0080395,YRK,Yorkshire,YRK-P5,Phone,SMETS2_GAS,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-16,2025-12-25,ENG-YRK-010,2,0,4.69,,,120.0,65.0,0
IMSERV-2025-0080396,YRK,Yorkshire,YRK-P1,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-08,2025-12-25,ENG-YRK-001,1,0,11.89,,,165.0,82.0,0
IMSERV-2025-0080397,YRK,Yorkshire,YRK-P2,Phone,SMETS2,REMOVAL,Booked,2025-12-25,2025-12-25,2025-12-20,,ENG-YRK-012,5,0,8.84,,,0.0,0.0,0
IMSERV-2025-0080398,YRK,Yorkshire,YRK-P2,IVR,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-25,2025-12-25,2025-12-10,2025-12-25,ENG-YRK-017,4,0,4.98,,,185.0,95.0,0
IMSERV-2025-0080399,YRK,Yorkshire,YRK-P5,SMS,SMETS2,NEW_INSTALL,Booked,2025-12-25,2025-12-25,2025-12-14,,ENG-YRK-015,2,0,5.23,,,0.0,0.0,0
IMSERV-2025-0080400,YRK,Yorkshire,YRK-P1,SMS,SMETS2_GAS,REPAIR,Booked,2025-12-25,2025-12-25,2025-12-16,,ENG-YRK-006,3,0,9.16,,,0.0,0.0,0
IMSERV-2025-0080401,YRK,Yorkshire,YRK-P3,Phone,SMETS2,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-13,2025-12-25,ENG-YRK-018,4,0,10.28,,,120.0,65.0,0
IMSERV-2025-0080402,YRK,Yorkshire,YRK-P2,Phone,SMETS1,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-05,2025-12-25,ENG-YRK-022,4,0,5.07,,,165.0,82.0,0
IMSERV-2025-0080403,YRK,Yorkshire,YRK-P1,Web,IHD,EXCHANGE,Booked,2025-12-25,2025-12-25,2025-12-12,,ENG-YRK-016,3,0,9.58,,,0.0,0.0,0
IMSERV-2025-0080404,YRK,Yorkshire,YRK-P2,Phone,SMETS2,EXCHANGE,Cancelled,2025-12-25,2025-12-25,2025-12-21,,,3,1,10.99,Safety concern,,0.0,0.0,0
IMSERV-2025-0080405,YRK,Yorkshire,YRK-P2,Web,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-09,2025-12-25,ENG-YRK-027,2,1,11.1,,,165.0,82.0,0
IMSERV-2025-0080406,YRK,Yorkshire,YRK-P2,App,SMETS2_GAS,REPAIR,Completed,2025-12-25,2025-12-25,2025-12-13,2025-12-25,ENG-YRK-032,5,0,6.7,,,120.0,65.0,0
IMSERV-2025-0080407,YRK,Yorkshire,YRK-P3,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-25,2025-12-25,2025-12-07,2025-12-25,ENG-YRK-023,1,0,7.68,,,165.0,82.0,0
IMSERV-2025-0080408,YRK,Yorkshire,YRK-P2,IVR,SMETS2,EXCHANGE,Booked,2025-12-25,2025-12-25,2025-12-19,,ENG-YRK-002,3,0,7.91,,,0.0,0.0,0
IMSERV-2025-0080409,NW,North West,NW-P2,Phone,SMETS2_GAS,REPAIR,Cancelled,2025-12-26,2025-12-26,2025-12-21,,,2,0,10.84,Work order error,,0.0,0.0,0
IMSERV-2025-0080410,NW,North West,NW-P1,SMS,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-11,2025-12-26,ENG-NW-007,4,0,9.33,,,165.0,82.0,0
IMSERV-2025-0080411,NW,North West,NW-P3,App,IHD,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-16,2025-12-26,ENG-NW-003,4,0,12.07,,,165.0,82.0,0
IMSERV-2025-0080412,NW,North West,NW-P2,Phone,SMETS1,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-13,,ENG-NW-002,2,0,11.3,,No access,0.0,38.0,0
IMSERV-2025-0080413,NW,North West,NW-P5,Phone,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-14,2025-12-26,ENG-NW-005,5,0,10.73,,,165.0,82.0,0
IMSERV-2025-0080414,NW,North West,NW-P5,Phone,SMETS2,NEW_INSTALL,Cancelled,2025-12-26,2025-12-26,2025-12-21,,,2,1,9.28,No access to meter,,0.0,0.0,0
IMSERV-2025-0080415,NW,North West,NW-P5,App,SMETS2,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-05,2025-12-26,ENG-NW-011,4,0,4.99,,,185.0,95.0,0
IMSERV-2025-0080416,NW,North West,NW-P2,Web,SMETS2,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-07,2025-12-26,ENG-NW-020,1,0,8.03,,,120.0,65.0,0
IMSERV-2025-0080417,NW,North West,NW-P5,Web,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-13,2025-12-26,ENG-NW-029,4,0,10.99,,,165.0,82.0,0
IMSERV-2025-0080418,NW,North West,NW-P6,Phone,SMETS1,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-NW-006,3,0,4.63,,,185.0,95.0,0
IMSERV-2025-0080419,NW,North West,NW-P6,Web,SMETS1,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-10,2025-12-26,ENG-NW-012,3,0,9.3,,,165.0,82.0,0
IMSERV-2025-0080420,NW,North West,NW-P6,Phone,SMETS2_GAS,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-14,2025-12-26,ENG-NW-018,2,0,6.41,,,120.0,65.0,0
IMSERV-2025-0080421,NW,North West,NW-P6,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-08,2025-12-26,ENG-NW-024,2,0,6.33,,,185.0,95.0,0
IMSERV-2025-0080422,NW,North West,NW-P2,App,SMETS2,REMOVAL,Completed,2025-12-26,2025-12-26,2025-12-05,2025-12-26,ENG-NW-026,2,0,10.26,,,90.0,48.0,0
IMSERV-2025-0080423,NW,North West,NW-P2,Agent Callback,SMETS2,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-22,2025-12-26,ENG-NW-032,1,0,10.3,,,185.0,95.0,0
IMSERV-2025-0080424,NW,North West,NW-P4,App,SMETS1,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-22,2025-12-26,ENG-NW-004,5,0,5.57,,,165.0,82.0,0
IMSERV-2025-0080425,NW,North West,NW-P6,Web,SMETS2_GAS,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-23,,ENG-NW-030,4,1,12.43,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080426,NW,North West,NW-P1,Web,SMETS2_GAS,REPAIR,Cancelled,2025-12-26,2025-12-26,2025-12-14,,,3,0,7.37,Customer not home,,0.0,0.0,0
IMSERV-2025-0080427,NE,North East,NE-P5,App,SMETS2,REPAIR,Booked,2025-12-26,2025-12-26,2025-12-16,,ENG-NE-005,2,1,12.36,,,0.0,0.0,0
IMSERV-2025-0080428,NE,North East,NE-P4,Web,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-12,2025-12-26,ENG-NE-009,3,0,4.69,,,165.0,82.0,0
IMSERV-2025-0080429,NE,North East,NE-P1,SMS,SMETS2,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-08,2025-12-26,ENG-NE-001,5,0,11.02,,,185.0,95.0,0
IMSERV-2025-0080430,NE,North East,NE-P2,Web,SMETS1,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-15,,ENG-NE-002,2,0,5.42,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080431,NE,North East,NE-P4,Phone,SMETS1,REPAIR,Cancelled,2025-12-26,2025-12-26,2025-12-05,,,1,0,9.08,Equipment fault,,0.0,0.0,0
IMSERV-2025-0080432,NE,North East,NE-P4,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-20,2025-12-26,ENG-NE-014,3,0,10.21,,,185.0,95.0,0
IMSERV-2025-0080433,NE,North East,NE-P4,App,SMETS1,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-16,2025-12-26,ENG-NE-019,5,0,7.07,,,165.0,82.0,0
IMSERV-2025-0080434,NE,North East,NE-P5,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-15,2025-12-26,ENG-NE-010,1,0,9.92,,,165.0,82.0,0
IMSERV-2025-0080435,NE,North East,NE-P4,Phone,SMETS1,REMOVAL,Completed,2025-12-26,2025-12-26,2025-12-22,2025-12-26,ENG-NE-009,5,0,8.29,,,90.0,48.0,0
IMSERV-2025-0080436,NE,North East,NE-P3,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-05,2025-12-26,ENG-NE-003,1,1,11.93,,,165.0,82.0,0
IMSERV-2025-0080437,NE,North East,NE-P4,IVR,SMETS2_GAS,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-NE-014,3,0,7.51,,,120.0,65.0,0
IMSERV-2025-0080438,NE,North East,NE-P2,Phone,SMETS1,EXCHANGE,Cancelled,2025-12-26,2025-12-26,2025-12-16,,,5,0,7.66,Equipment fault,,0.0,0.0,0
IMSERV-2025-0080439,NE,North East,NE-P3,Web,SMETS1,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-21,,ENG-NE-008,1,1,4.72,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080440,NE,North East,NE-P3,Phone,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-21,2025-12-26,ENG-NE-013,3,0,5.74,,,165.0,82.0,0
IMSERV-2025-0080441,MID,Midlands,MID-P6,Phone,SMETS2_GAS,EXCHANGE,Booked,2025-12-26,2025-12-26,2025-12-12,,ENG-MID-006,4,0,12.35,,,0.0,0.0,0
IMSERV-2025-0080442,MID,Midlands,MID-P4,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-MID-004,5,0,12.25,,,185.0,95.0,0
IMSERV-2025-0080443,MID,Midlands,MID-P1,App,SMETS2,NEW_INSTALL,Booked,2025-12-26,2025-12-26,2025-12-12,,ENG-MID-001,3,0,6.78,,,0.0,0.0,0
IMSERV-2025-0080444,MID,Midlands,MID-P1,Web,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-20,2025-12-26,ENG-MID-008,4,0,11.28,,,165.0,82.0,0
IMSERV-2025-0080445,MID,Midlands,MID-P2,Agent Callback,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-18,2025-12-26,ENG-MID-009,5,0,8.51,,,165.0,82.0,0
IMSERV-2025-0080446,MID,Midlands,MID-P1,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-14,2025-12-26,ENG-MID-015,4,0,5.4,,,185.0,95.0,0
IMSERV-2025-0080447,MID,Midlands,MID-P1,Phone,SMETS2,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-15,,ENG-MID-022,1,0,11.5,,Safety hazard,0.0,38.0,0
IMSERV-2025-0080448,MID,Midlands,MID-P5,SMS,SMETS1,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-16,2025-12-26,ENG-MID-005,5,0,7.21,,,120.0,65.0,0
IMSERV-2025-0080449,MID,Midlands,MID-P3,SMS,SMETS1,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-18,2025-12-26,ENG-MID-003,4,0,12.25,,,185.0,95.0,0
IMSERV-2025-0080450,MID,Midlands,MID-P5,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-06,2025-12-26,ENG-MID-012,5,0,9.16,,,165.0,82.0,0
IMSERV-2025-0080451,MID,Midlands,MID-P3,IVR,SMETS2,REPAIR,Cancelled,2025-12-26,2025-12-26,2025-12-15,,,4,0,10.09,Wrong meter type,,0.0,0.0,0
IMSERV-2025-0080452,MID,Midlands,MID-P4,App,SMETS1,REPAIR,Booked,2025-12-26,2025-12-26,2025-12-16,,ENG-MID-025,1,0,7.46,,,0.0,0.0,0
IMSERV-2025-0080453,MID,Midlands,MID-P4,Phone,SMETS1,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-17,2025-12-26,ENG-MID-032,2,0,12.34,,,120.0,65.0,0
IMSERV-2025-0080454,MID,Midlands,MID-P7,App,SMETS2,REPAIR,Cancelled,2025-12-26,2025-12-26,2025-12-14,,,1,0,10.58,Customer not home,,0.0,0.0,0
IMSERV-2025-0080455,MID,Midlands,MID-P3,Phone,SMETS2,REMOVAL,Completed,2025-12-26,2025-12-26,2025-12-18,2025-12-26,ENG-MID-010,1,0,9.53,,,90.0,48.0,0
IMSERV-2025-0080456,MID,Midlands,MID-P5,SMS,IHD,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-07,2025-12-26,ENG-MID-019,2,0,6.03,,,185.0,95.0,0
IMSERV-2025-0080457,MID,Midlands,MID-P4,Phone,SMETS2,NEW_INSTALL,Booked,2025-12-26,2025-12-26,2025-12-20,,ENG-MID-039,2,0,10.17,,,0.0,0.0,0
IMSERV-2025-0080458,MID,Midlands,MID-P6,App,SMETS2,EXCHANGE,Booked,2025-12-26,2025-12-26,2025-12-17,,ENG-MID-013,3,0,6.56,,,0.0,0.0,0
IMSERV-2025-0080459,MID,Midlands,MID-P3,App,SMETS2,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-15,2025-12-26,ENG-MID-017,4,0,10.57,,,120.0,65.0,0
IMSERV-2025-0080460,MID,Midlands,MID-P4,Agent Callback,SMETS1,REPAIR,Booked,2025-12-26,2025-12-26,2025-12-21,,ENG-MID-046,5,0,6.63,,,0.0,0.0,0
IMSERV-2025-0080461,MID,Midlands,MID-P6,SMS,SMETS1,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-23,2025-12-26,ENG-MID-020,2,0,8.54,,,165.0,82.0,0
IMSERV-2025-0080462,MID,Midlands,MID-P1,Phone,SMETS2_GAS,REMOVAL,Cancelled,2025-12-26,2025-12-26,2025-12-21,,,5,0,8.29,Work order error,,0.0,0.0,0
IMSERV-2025-0080463,MID,Midlands,MID-P7,Web,SMETS2,NEW_INSTALL,Booked,2025-12-26,2025-12-26,2025-12-10,,ENG-MID-007,3,0,8.33,,,0.0,0.0,0
IMSERV-2025-0080464,MID,Midlands,MID-P3,SMS,IHD,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-20,,ENG-MID-024,3,0,10.31,,Faulty meter location,0.0,38.0,0
IMSERV-2025-0080465,SE,South East,SE-P1,Phone,IHD,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-05,2025-12-26,ENG-SE-009,4,1,8.56,,,165.0,82.0,0
IMSERV-2025-0080466,SE,South East,SE-P7,Web,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-06,2025-12-26,ENG-SE-007,4,0,7.84,,,165.0,82.0,0
IMSERV-2025-0080467,SE,South East,SE-P8,Phone,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-17,2025-12-26,ENG-SE-008,3,1,10.75,,,165.0,82.0,0
IMSERV-2025-0080468,SE,South East,SE-P1,IVR,SMETS2_GAS,REPAIR,Aborted,2025-12-26,2025-12-26,2025-12-08,,ENG-SE-017,3,1,8.66,,Health & safety concern,0.0,38.0,0
IMSERV-2025-0080469,SE,South East,SE-P3,Phone,SMETS2,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-19,2025-12-26,ENG-SE-003,3,0,8.73,,,185.0,95.0,0
IMSERV-2025-0080470,SE,South East,SE-P8,Phone,SMETS1,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-21,2025-12-26,ENG-SE-024,2,0,5.31,,,165.0,82.0,0
IMSERV-2025-0080471,SE,South East,SE-P6,Phone,SMETS2_GAS,EXCHANGE,Aborted,2025-12-26,2025-12-26,2025-12-13,,ENG-SE-006,3,0,12.23,,Parts not available,0.0,38.0,0
IMSERV-2025-0080472,SE,South East,SE-P4,SMS,SMETS2,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-16,2025-12-26,ENG-SE-004,3,0,12.08,,,120.0,65.0,0
IMSERV-2025-0080473,SE,South East,SE-P5,Phone,SMETS2,REPAIR,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-SE-005,2,0,10.29,,,120.0,65.0,0
IMSERV-2025-0080474,SE,South East,SE-P1,Phone,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-16,2025-12-26,ENG-SE-025,5,0,10.83,,,165.0,82.0,0
IMSERV-2025-0080475,SE,South East,SE-P7,Phone,SMETS1,REMOVAL,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-SE-015,4,0,9.73,,,90.0,48.0,0
IMSERV-2025-0080476,SE,South East,SE-P7,Phone,SMETS2,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-12,2025-12-26,ENG-SE-023,1,0,8.58,,,165.0,82.0,0
IMSERV-2025-0080477,SE,South East,SE-P1,Web,SMETS2_GAS,REMOVAL,Completed,2025-12-26,2025-12-26,2025-12-19,2025-12-26,ENG-SE-041,5,0,10.38,,,90.0,48.0,0
IMSERV-2025-0080478,SE,South East,SE-P4,Web,SMETS2_GAS,EXCHANGE,Completed,2025-12-26,2025-12-26,2025-12-09,2025-12-26,ENG-SE-012,4,0,11.17,,,165.0,82.0,0
IMSERV-2025-0080479,SE,South East,SE-P7,App,SMETS2,NEW_INSTALL,Completed,2025-12-26,2025-12-26,2025-12-10,2025-12-26,ENG-SE-031,1,0,11.68,,,185.0,95.0,0
IMSERV-2025-0080480,SE,South East,SE-P3,Phone,SMETS1,NEW_INSTALL,Booked,2025-12-26,2025-12-26,2025-12-08,,ENG-SE-019,1,0,6.82,,,0.0,0.0,0
