job_ref,region_code,region_name,patch_code,meter_type,job_type,status,requested_date,booked_date,completed_date,engineer_id,contacts_count,cancellation_reason,abort_reason,revenue_gbp,cost_gbp,is_forecast
IMSERV-2026-0082146,SE,South East,SE-P5,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SE-030,0,,,0,0,1
IMSERV-2026-0082147,SE,South East,SE-P4,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SE-046,0,,,0,0,1
IMSERV-2026-0082148,SE,South East,SE-P7,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SE-017,0,,,0,0,1
IMSERV-2026-0082149,SE,South East,SE-P3,SMETS2_GAS,REPAIR,Forecast,2026-01-09,,,ENG-SE-041,0,,,0,0,1
IMSERV-2026-0082150,SE,South East,SE-P1,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SE-020,0,,,0,0,1
IMSERV-2026-0082151,SE,South East,SE-P8,SMETS2_GAS,REMOVAL,Forecast,2026-01-09,,,ENG-SE-013,0,,,0,0,1
IMSERV-2026-0082152,SE,South East,SE-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-SE-013,0,,,0,0,1
IMSERV-2026-0082153,SE,South East,SE-P2,SMETS2,REPAIR,Forecast,2026-01-09,,,ENG-SE-001,0,,,0,0,1
IMSERV-2026-0082154,SE,South East,SE-P1,SMETS1,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SE-052,0,,,0,0,1
IMSERV-2026-0082155,SE,South East,SE-P7,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SE-028,0,,,0,0,1
IMSERV-2026-0082156,SW,South West,SW-P1,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SW-002,0,,,0,0,1
IMSERV-2026-0082157,SW,South West,SW-P4,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SW-019,0,,,0,0,1
IMSERV-2026-0082158,SW,South West,SW-P3,SMETS2,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SW-004,0,,,0,0,1
IMSERV-2026-0082159,SW,South West,SW-P3,SMETS1,EXCHANGE,Forecast,2026-01-09,,,ENG-SW-009,0,,,0,0,1
IMSERV-2026-0082160,SW,South West,SW-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SW-005,0,,,0,0,1
IMSERV-2026-0082161,SW,South West,SW-P3,SMETS2,REPAIR,Forecast,2026-01-09,,,ENG-SW-008,0,,,0,0,1
IMSERV-2026-0082162,SW,South West,SW-P1,SMETS2,REMOVAL,Forecast,2026-01-09,,,ENG-SW-022,0,,,0,0,1
IMSERV-2026-0082163,SW,South West,SW-P2,SMETS1,REMOVAL,Forecast,2026-01-09,,,ENG-SW-002,0,,,0,0,1
IMSERV-2026-0082164,SW,South West,SW-P3,SMETS2_GAS,REMOVAL,Forecast,2026-01-09,,,ENG-SW-017,0,,,0,0,1
IMSERV-2026-0082165,SW,South West,SW-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-SW-002,0,,,0,0,1
IMSERV-2026-0082166,SW,South West,SW-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SW-014,0,,,0,0,1
IMSERV-2026-0082167,SW,South West,SW-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SW-007,0,,,0,0,1
IMSERV-2026-0082168,WAL,Wales,WAL-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-09,,,ENG-WAL-014,0,,,0,0,1
IMSERV-2026-0082169,WAL,Wales,WAL-P1,SMETS1,REPAIR,Forecast,2026-01-09,,,ENG-WAL-015,0,,,0,0,1
IMSERV-2026-0082170,WAL,Wales,WAL-P3,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-011,0,,,0,0,1
IMSERV-2026-0082171,WAL,Wales,WAL-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-007,0,,,0,0,1
IMSERV-2026-0082172,WAL,Wales,WAL-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-018,0,,,0,0,1
IMSERV-2026-0082173,WAL,Wales,WAL-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-004,0,,,0,0,1
IMSERV-2026-0082174,WAL,Wales,WAL-P1,SMETS1,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-010,0,,,0,0,1
IMSERV-2026-0082175,WAL,Wales,WAL-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-016,0,,,0,0,1
IMSERV-2026-0082176,WAL,Wales,WAL-P3,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-WAL-011,0,,,0,0,1
IMSERV-2026-0082177,SCO,Scotland,SCO-P4,SMETS2_GAS,REPAIR,Forecast,2026-01-09,,,ENG-SCO-026,0,,,0,0,1
IMSERV-2026-0082178,SCO,Scotland,SCO-P1,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-SCO-001,0,,,0,0,1
IMSERV-2026-0082179,SCO,Scotland,SCO-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-SCO-025,0,,,0,0,1
IMSERV-2026-0082180,SCO,Scotland,SCO-P4,SMETS1,EXCHANGE,Forecast,2026-01-09,,,ENG-SCO-026,0,,,0,0,1
IMSERV-2026-0082181,SCO,Scotland,SCO-P4,SMETS1,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SCO-021,0,,,0,0,1
IMSERV-2026-0082182,SCO,Scotland,SCO-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SCO-005,0,,,0,0,1
IMSERV-2026-0082183,SCO,Scotland,SCO-P1,SMETS1,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SCO-005,0,,,0,0,1
IMSERV-2026-0082184,SCO,Scotland,SCO-P1,SMETS2_GAS,REPAIR,Forecast,2026-01-09,,,ENG-SCO-013,0,,,0,0,1
IMSERV-2026-0082185,SCO,Scotland,SCO-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-SCO-026,0,,,0,0,1
IMSERV-2026-0082186,SCO,Scotland,SCO-P2,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-09,,,ENG-SCO-007,0,,,0,0,1
IMSERV-2026-0082187,SCO,Scotland,SCO-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-SCO-025,0,,,0,0,1
IMSERV-2026-0082188,SCO,Scotland,SCO-P4,SMETS2,REMOVAL,Forecast,2026-01-09,,,ENG-SCO-004,0,,,0,0,1
IMSERV-2026-0082189,SCO,Scotland,SCO-P3,SMETS2_GAS,REMOVAL,Forecast,2026-01-09,,,ENG-SCO-012,0,,,0,0,1
IMSERV-2026-0082190,YRK,Yorkshire,YRK-P1,SMETS1,REMOVAL,Forecast,2026-01-09,,,ENG-YRK-024,0,,,0,0,1
IMSERV-2026-0082191,YRK,Yorkshire,YRK-P5,IHD,NEW_INSTALL,Forecast,2026-01-09,,,ENG-YRK-029,0,,,0,0,1
IMSERV-2026-0082192,YRK,Yorkshire,YRK-P2,SMETS1,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-029,0,,,0,0,1
IMSERV-2026-0082193,YRK,Yorkshire,YRK-P2,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-017,0,,,0,0,1
IMSERV-2026-0082194,YRK,Yorkshire,YRK-P5,SMETS2_GAS,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-009,0,,,0,0,1
IMSERV-2026-0082195,YRK,Yorkshire,YRK-P1,SMETS2,REMOVAL,Forecast,2026-01-09,,,ENG-YRK-013,0,,,0,0,1
IMSERV-2026-0082196,YRK,Yorkshire,YRK-P4,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-034,0,,,0,0,1
IMSERV-2026-0082197,YRK,Yorkshire,YRK-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-010,0,,,0,0,1
IMSERV-2026-0082198,YRK,Yorkshire,YRK-P2,SMETS2,REMOVAL,Forecast,2026-01-09,,,ENG-YRK-013,0,,,0,0,1
IMSERV-2026-0082199,YRK,Yorkshire,YRK-P3,IHD,REMOVAL,Forecast,2026-01-09,,,ENG-YRK-009,0,,,0,0,1
IMSERV-2026-0082200,YRK,Yorkshire,YRK-P1,SMETS1,REMOVAL,Forecast,2026-01-09,,,ENG-YRK-020,0,,,0,0,1
IMSERV-2026-0082201,YRK,Yorkshire,YRK-P4,SMETS2,NEW_INSTALL,Forecast,2026-01-09,,,ENG-YRK-009,0,,,0,0,1
IMSERV-2026-0082202,YRK,Yorkshire,YRK-P1,SMETS1,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-008,0,,,0,0,1
IMSERV-2026-0082203,YRK,Yorkshire,YRK-P5,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-09,,,ENG-YRK-022,0,,,0,0,1
IMSERV-2026-0082204,YRK,Yorkshire,YRK-P2,SMETS2,EXCHANGE,Forecast,2026-01-09,,,ENG-YRK-009,0,,,0,0,1
IMSERV-2026-0082205,YRK,Yorkshire,YRK-P5,SMETS2_GAS,REPAIR,Forecast,2026-01-09,,,ENG-YRK-022,0,,,0,0,1
IMSERV-2026-0082206,NW,North West,NW-P5,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-NW-016,0,,,0,0,1
IMSERV-2026-0082207,NW,North West,NW-P2,SMETS1,EXCHANGE,Forecast,2026-01-10,,,ENG-NW-017,0,,,0,0,1
IMSERV-2026-0082208,NW,North West,NW-P1,SMETS1,EXCHANGE,Forecast,2026-01-10,,,ENG-NW-011,0,,,0,0,1
IMSERV-2026-0082209,NW,North West,NW-P6,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-NW-002,0,,,0,0,1
IMSERV-2026-0082210,NW,North West,NW-P4,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-NW-035,0,,,0,0,1
IMSERV-2026-0082211,NW,North West,NW-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-NW-026,0,,,0,0,1
IMSERV-2026-0082212,NW,North West,NW-P3,SMETS1,NEW_INSTALL,Forecast,2026-01-10,,,ENG-NW-003,0,,,0,0,1
IMSERV-2026-0082213,NE,North East,NE-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-NE-014,0,,,0,0,1
IMSERV-2026-0082214,NE,North East,NE-P3,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-NE-015,0,,,0,0,1
IMSERV-2026-0082215,NE,North East,NE-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-NE-011,0,,,0,0,1
IMSERV-2026-0082216,NE,North East,NE-P3,SMETS2,REMOVAL,Forecast,2026-01-10,,,ENG-NE-001,0,,,0,0,1
IMSERV-2026-0082217,NE,North East,NE-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-NE-028,0,,,0,0,1
IMSERV-2026-0082218,NE,North East,NE-P3,SMETS1,EXCHANGE,Forecast,2026-01-10,,,ENG-NE-013,0,,,0,0,1
IMSERV-2026-0082219,MID,Midlands,MID-P2,IHD,EXCHANGE,Forecast,2026-01-10,,,ENG-MID-005,0,,,0,0,1
IMSERV-2026-0082220,MID,Midlands,MID-P2,SMETS2_GAS,REMOVAL,Forecast,2026-01-10,,,ENG-MID-036,0,,,0,0,1
IMSERV-2026-0082221,MID,Midlands,MID-P5,SMETS1,NEW_INSTALL,Forecast,2026-01-10,,,ENG-MID-006,0,,,0,0,1
IMSERV-2026-0082222,MID,Midlands,MID-P2,IHD,NEW_INSTALL,Forecast,2026-01-10,,,ENG-MID-023,0,,,0,0,1
IMSERV-2026-0082223,MID,Midlands,MID-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-MID-046,0,,,0,0,1
IMSERV-2026-0082224,MID,Midlands,MID-P1,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-10,,,ENG-MID-037,0,,,0,0,1
IMSERV-2026-0082225,MID,Midlands,MID-P2,SMETS2_GAS,REPAIR,Forecast,2026-01-10,,,ENG-MID-017,0,,,0,0,1
IMSERV-2026-0082226,MID,Midlands,MID-P5,SMETS1,REMOVAL,Forecast,2026-01-10,,,ENG-MID-028,0,,,0,0,1
IMSERV-2026-0082227,MID,Midlands,MID-P3,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-10,,,ENG-MID-028,0,,,0,0,1
IMSERV-2026-0082228,MID,Midlands,MID-P7,SMETS2,REMOVAL,Forecast,2026-01-10,,,ENG-MID-032,0,,,0,0,1
IMSERV-2026-0082229,SE,South East,SE-P5,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SE-033,0,,,0,0,1
IMSERV-2026-0082230,SE,South East,SE-P6,SMETS1,EXCHANGE,Forecast,2026-01-10,,,ENG-SE-039,0,,,0,0,1
IMSERV-2026-0082231,SE,South East,SE-P3,SMETS1,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SE-040,0,,,0,0,1
IMSERV-2026-0082232,SE,South East,SE-P4,SMETS2_GAS,REPAIR,Forecast,2026-01-10,,,ENG-SE-003,0,,,0,0,1
IMSERV-2026-0082233,SE,South East,SE-P5,IHD,EXCHANGE,Forecast,2026-01-10,,,ENG-SE-038,0,,,0,0,1
IMSERV-2026-0082234,SE,South East,SE-P5,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-SE-030,0,,,0,0,1
IMSERV-2026-0082235,SE,South East,SE-P2,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-SE-030,0,,,0,0,1
IMSERV-2026-0082236,SE,South East,SE-P2,SMETS2,REPAIR,Forecast,2026-01-10,,,ENG-SE-003,0,,,0,0,1
IMSERV-2026-0082237,SE,South East,SE-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-SE-016,0,,,0,0,1
IMSERV-2026-0082238,SE,South East,SE-P3,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SE-020,0,,,0,0,1
IMSERV-2026-0082239,SW,South West,SW-P1,IHD,REPAIR,Forecast,2026-01-10,,,ENG-SW-023,0,,,0,0,1
IMSERV-2026-0082240,SW,South West,SW-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-SW-020,0,,,0,0,1
IMSERV-2026-0082241,SW,South West,SW-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-SW-010,0,,,0,0,1
IMSERV-2026-0082242,SW,South West,SW-P3,SMETS1,REPAIR,Forecast,2026-01-10,,,ENG-SW-006,0,,,0,0,1
IMSERV-2026-0082243,SW,South West,SW-P1,SMETS1,EXCHANGE,Forecast,2026-01-10,,,ENG-SW-020,0,,,0,0,1
IMSERV-2026-0082244,SW,South West,SW-P1,SMETS2_GAS,REPAIR,Forecast,2026-01-10,,,ENG-SW-007,0,,,0,0,1
IMSERV-2026-0082245,WAL,Wales,WAL-P1,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-WAL-005,0,,,0,0,1
IMSERV-2026-0082246,WAL,Wales,WAL-P3,SMETS2,EXCHANGE,Forecast,2026-01-10,,,ENG-WAL-002,0,,,0,0,1
IMSERV-2026-0082247,WAL,Wales,WAL-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-WAL-006,0,,,0,0,1
IMSERV-2026-0082248,WAL,Wales,WAL-P3,SMETS2_GAS,REPAIR,Forecast,2026-01-10,,,ENG-WAL-017,0,,,0,0,1
IMSERV-2026-0082249,SCO,Scotland,SCO-P3,IHD,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SCO-007,0,,,0,0,1
IMSERV-2026-0082250,SCO,Scotland,SCO-P3,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SCO-022,0,,,0,0,1
IMSERV-2026-0082251,SCO,Scotland,SCO-P3,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-10,,,ENG-SCO-001,0,,,0,0,1
IMSERV-2026-0082252,SCO,Scotland,SCO-P4,SMETS2,REMOVAL,Forecast,2026-01-10,,,ENG-SCO-005,0,,,0,0,1
IMSERV-2026-0082253,SCO,Scotland,SCO-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-SCO-012,0,,,0,0,1
IMSERV-2026-0082254,YRK,Yorkshire,YRK-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-YRK-025,0,,,0,0,1
IMSERV-2026-0082255,YRK,Yorkshire,YRK-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-10,,,ENG-YRK-018,0,,,0,0,1
IMSERV-2026-0082256,YRK,Yorkshire,YRK-P4,SMETS2,REPAIR,Forecast,2026-01-10,,,ENG-YRK-005,0,,,0,0,1
IMSERV-2026-0082257,YRK,Yorkshire,YRK-P4,SMETS2_GAS,REMOVAL,Forecast,2026-01-10,,,ENG-YRK-025,0,,,0,0,1
IMSERV-2026-0082258,YRK,Yorkshire,YRK-P4,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-10,,,ENG-YRK-020,0,,,0,0,1
IMSERV-2026-0082259,YRK,Yorkshire,YRK-P3,SMETS1,NEW_INSTALL,Forecast,2026-01-10,,,ENG-YRK-001,0,,,0,0,1
IMSERV-2026-0082260,YRK,Yorkshire,YRK-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-10,,,ENG-YRK-001,0,,,0,0,1
IMSERV-2026-0082261,NW,North West,NW-P6,SMETS1,REPAIR,Forecast,2026-01-11,,,ENG-NW-027,0,,,0,0,1
IMSERV-2026-0082262,NW,North West,NW-P1,SMETS1,NEW_INSTALL,Forecast,2026-01-11,,,ENG-NW-020,0,,,0,0,1
IMSERV-2026-0082263,NW,North West,NW-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-11,,,ENG-NW-008,0,,,0,0,1
IMSERV-2026-0082264,NW,North West,NW-P5,SMETS2,NEW_INSTALL,Forecast,2026-01-11,,,ENG-NW-034,0,,,0,0,1
IMSERV-2026-0082265,NE,North East,NE-P2,SMETS1,NEW_INSTALL,Forecast,2026-01-11,,,ENG-NE-008,0,,,0,0,1
IMSERV-2026-0082266,NE,North East,NE-P5,SMETS2,NEW_INSTALL,Forecast,2026-01-11,,,ENG-NE-005,0,,,0,0,1
IMSERV-2026-0082267,NE,North East,NE-P1,SMETS1,REPAIR,Forecast,2026-01-11,,,ENG-NE-022,0,,,0,0,1
IMSERV-2026-0082268,MID,Midlands,MID-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-MID-023,0,,,0,0,1
IMSERV-2026-0082269,MID,Midlands,MID-P5,SMETS2,EXCHANGE,Forecast,2026-01-11,,,ENG-MID-035,0,,,0,0,1
IMSERV-2026-0082270,MID,Midlands,MID-P3,SMETS2,EXCHANGE,Forecast,2026-01-11,,,ENG-MID-038,0,,,0,0,1
IMSERV-2026-0082271,MID,Midlands,MID-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-MID-019,0,,,0,0,1
IMSERV-2026-0082272,MID,Midlands,MID-P2,SMETS2,EXCHANGE,Forecast,2026-01-11,,,ENG-MID-006,0,,,0,0,1
IMSERV-2026-0082273,SE,South East,SE-P7,SMETS1,EXCHANGE,Forecast,2026-01-11,,,ENG-SE-031,0,,,0,0,1
IMSERV-2026-0082274,SE,South East,SE-P3,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-11,,,ENG-SE-027,0,,,0,0,1
IMSERV-2026-0082275,SE,South East,SE-P6,SMETS2,REPAIR,Forecast,2026-01-11,,,ENG-SE-025,0,,,0,0,1
IMSERV-2026-0082276,SE,South East,SE-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-11,,,ENG-SE-005,0,,,0,0,1
IMSERV-2026-0082277,SE,South East,SE-P5,SMETS1,EXCHANGE,Forecast,2026-01-11,,,ENG-SE-031,0,,,0,0,1
IMSERV-2026-0082278,SE,South East,SE-P6,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-SE-007,0,,,0,0,1
IMSERV-2026-0082279,SW,South West,SW-P2,IHD,EXCHANGE,Forecast,2026-01-11,,,ENG-SW-019,0,,,0,0,1
IMSERV-2026-0082280,SW,South West,SW-P3,SMETS1,NEW_INSTALL,Forecast,2026-01-11,,,ENG-SW-019,0,,,0,0,1
IMSERV-2026-0082281,WAL,Wales,WAL-P3,SMETS1,EXCHANGE,Forecast,2026-01-11,,,ENG-WAL-007,0,,,0,0,1
IMSERV-2026-0082282,WAL,Wales,WAL-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-11,,,ENG-WAL-017,0,,,0,0,1
IMSERV-2026-0082283,SCO,Scotland,SCO-P4,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-SCO-024,0,,,0,0,1
IMSERV-2026-0082284,SCO,Scotland,SCO-P3,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-SCO-008,0,,,0,0,1
IMSERV-2026-0082285,YRK,Yorkshire,YRK-P2,SMETS1,EXCHANGE,Forecast,2026-01-11,,,ENG-YRK-008,0,,,0,0,1
IMSERV-2026-0082286,YRK,Yorkshire,YRK-P2,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-11,,,ENG-YRK-017,0,,,0,0,1
IMSERV-2026-0082287,YRK,Yorkshire,YRK-P2,SMETS1,EXCHANGE,Forecast,2026-01-11,,,ENG-YRK-017,0,,,0,0,1
IMSERV-2026-0082288,YRK,Yorkshire,YRK-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-11,,,ENG-YRK-008,0,,,0,0,1
IMSERV-2026-0082289,NW,North West,NW-P6,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-NW-013,0,,,0,0,1
IMSERV-2026-0082290,NW,North West,NW-P5,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-002,0,,,0,0,1
IMSERV-2026-0082291,NW,North West,NW-P3,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-035,0,,,0,0,1
IMSERV-2026-0082292,NW,North West,NW-P6,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-012,0,,,0,0,1
IMSERV-2026-0082293,NW,North West,NW-P4,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-017,0,,,0,0,1
IMSERV-2026-0082294,NW,North West,NW-P1,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-012,0,,,0,0,1
IMSERV-2026-0082295,NW,North West,NW-P3,SMETS1,REMOVAL,Forecast,2026-01-12,,,ENG-NW-035,0,,,0,0,1
IMSERV-2026-0082296,NW,North West,NW-P6,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-023,0,,,0,0,1
IMSERV-2026-0082297,NW,North West,NW-P2,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NW-013,0,,,0,0,1
IMSERV-2026-0082298,NW,North West,NW-P4,SMETS2_GAS,REPAIR,Forecast,2026-01-12,,,ENG-NW-031,0,,,0,0,1
IMSERV-2026-0082299,NW,North West,NW-P5,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-015,0,,,0,0,1
IMSERV-2026-0082300,NW,North West,NW-P6,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-035,0,,,0,0,1
IMSERV-2026-0082301,NW,North West,NW-P1,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-024,0,,,0,0,1
IMSERV-2026-0082302,NW,North West,NW-P1,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NW-035,0,,,0,0,1
IMSERV-2026-0082303,NW,North West,NW-P6,IHD,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NW-038,0,,,0,0,1
IMSERV-2026-0082304,NW,North West,NW-P4,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NW-038,0,,,0,0,1
IMSERV-2026-0082305,NW,North West,NW-P5,SMETS2_GAS,EXCHANGE,Forecast,2026-01-12,,,ENG-NW-021,0,,,0,0,1
IMSERV-2026-0082306,NW,North West,NW-P1,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-NW-006,0,,,0,0,1
IMSERV-2026-0082307,NW,North West,NW-P5,IHD,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NW-032,0,,,0,0,1
IMSERV-2026-0082308,NE,North East,NE-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NE-007,0,,,0,0,1
IMSERV-2026-0082309,NE,North East,NE-P2,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NE-020,0,,,0,0,1
IMSERV-2026-0082310,NE,North East,NE-P2,SMETS2_GAS,REPAIR,Forecast,2026-01-12,,,ENG-NE-027,0,,,0,0,1
IMSERV-2026-0082311,NE,North East,NE-P4,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-NE-026,0,,,0,0,1
IMSERV-2026-0082312,NE,North East,NE-P5,IHD,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-012,0,,,0,0,1
IMSERV-2026-0082313,NE,North East,NE-P1,SMETS2_GAS,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-002,0,,,0,0,1
IMSERV-2026-0082314,NE,North East,NE-P1,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-NE-021,0,,,0,0,1
IMSERV-2026-0082315,NE,North East,NE-P2,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-NE-003,0,,,0,0,1
IMSERV-2026-0082316,NE,North East,NE-P1,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NE-010,0,,,0,0,1
IMSERV-2026-0082317,NE,North East,NE-P3,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-003,0,,,0,0,1
IMSERV-2026-0082318,NE,North East,NE-P5,SMETS1,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-013,0,,,0,0,1
IMSERV-2026-0082319,NE,North East,NE-P3,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-027,0,,,0,0,1
IMSERV-2026-0082320,NE,North East,NE-P2,SMETS2,REPAIR,Forecast,2026-01-12,,,ENG-NE-022,0,,,0,0,1
IMSERV-2026-0082321,NE,North East,NE-P1,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-NE-012,0,,,0,0,1
IMSERV-2026-0082322,NE,North East,NE-P5,SMETS2_GAS,NEW_INSTALL,Forecast,2026-01-12,,,ENG-NE-005,0,,,0,0,1
IMSERV-2026-0082323,MID,Midlands,MID-P5,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-MID-034,0,,,0,0,1
IMSERV-2026-0082324,MID,Midlands,MID-P3,SMETS1,REPAIR,Forecast,2026-01-12,,,ENG-MID-030,0,,,0,0,1
IMSERV-2026-0082325,MID,Midlands,MID-P6,SMETS2_GAS,REPAIR,Forecast,2026-01-12,,,ENG-MID-024,0,,,0,0,1
IMSERV-2026-0082326,MID,Midlands,MID-P2,IHD,NEW_INSTALL,Forecast,2026-01-12,,,ENG-MID-044,0,,,0,0,1
IMSERV-2026-0082327,MID,Midlands,MID-P2,SMETS2,REMOVAL,Forecast,2026-01-12,,,ENG-MID-011,0,,,0,0,1
IMSERV-2026-0082328,MID,Midlands,MID-P3,SMETS2,EXCHANGE,Forecast,2026-01-12,,,ENG-MID-040,0,,,0,0,1
IMSERV-2026-0082329,MID,Midlands,MID-P7,SMETS2,NEW_INSTALL,Forecast,2026-01-12,,,ENG-MID-012,0,,,0,0,1
